area,bath_rooms,link,prize,rooms,zone
135,5,https://www.lahaus.com/p/apartamento-paraventa-codigo-1585/medellin,310,5,"    Velódromo, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/apartamento-en-venta-robledo-101332/medellin,200,3,"    El Diamante, Medellín, Antioquia, Colombia  "
82,3,https://www.lahaus.com/p/apartamento-en-la-america-simon-bolivar-con-3-habitaciones-82-mt2/medellin,385,3,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
127,4,https://www.lahaus.com/p/apartamento-en-la-castellana-laureles-cuatro-alcobas-86460/medellin,330,4,"    La Castellana, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/apartamento-en-pilarica-robledo-80-25-mts-1-parqueadero/medellin,325,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
165,3,https://www.lahaus.com/p/apartamento-en-las-acacias-laureles-165mt-tres-alcobas-balcon/medellin,350,3,"    Las Acacias, Medellín, Antioquia, Colombia  "
68,3,https://www.lahaus.com/p/se-vende-apartamento-loma-de-los-bernal-medellin/medellin,260,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/apartamento-en-san-german-medellin-con-3-habitaciones-80-mt2/medellin,330,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
200,3,https://www.lahaus.com/p/casa-en-calasanz-segundo-piso-3-alcobas/medellin,500,3,"    Calasanz, Medellín, Antioquia, Colombia  "
82,3,https://www.lahaus.com/p/se-vende-apartamento-en-poblado-loma-del-encierro/medellin,450,3,"    Castropol, Medellín, Antioquia, Colombia  "
96,3,https://www.lahaus.com/p/apartamento-en-venta-calasanz-medellin-107402/medellin,380,3,"    Calasanz, Medellín, Antioquia, Colombia  "
163,4,https://www.lahaus.com/p/apartamento-en-candelaria-boston-con-4-habitaciones-163-mt2/medellin,389,4,"    Boston, Medellín, Antioquia, Colombia  "
120,3,https://www.lahaus.com/p/apartamento-en-la-catellana-laureles-120mt-tres-alcobas-terraza/medellin,450,3,"    La Castellana, Medellín, Antioquia, Colombia  "
120,3,https://www.lahaus.com/p/apartamento-en-castropol-poblado-120mt-tres-alcobas-balcon/medellin,480,3,"    Castropol, Medellín, Antioquia, Colombia  "
107,3,https://www.lahaus.com/p/apartamento-en-la-tomatera-poblado-107mt-tres-alcobas-balcon/medellin,480,3,"    La Tomatera, Medellín, Antioquia, Colombia  "
130,3,https://www.lahaus.com/p/apartamento-en-venta-belen-106557/medellin,325,3,"    La Villa, Medellín, Antioquia, Colombia  "
140,4,https://www.lahaus.com/p/apartamento-paraventa-codigo-1445/medellin,480,4,"    Las Lomas, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/venta-de-apartamento-en-ed-hacienda-de-niquia/medellin,270,3,"    La Francia, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/venta-apartamento-en-barrio-las-palmas-3-alcobas-piso-en-porcelanato-balcon/medellin,210,3,"    Barrio Colón, Medellín, Antioquia, Colombia  "
83,3,https://www.lahaus.com/p/apartamento-en-el-proyecto-nuevo-guayacanes-3-habitaciones-65298/medellin,356,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
138,3,https://www.lahaus.com/p/apartamento-en-calasanz-medellin-con-4-habitaciones-138mt2/medellin,295,3,"    Calasanz, Medellín, Antioquia, Colombia  "
109,4,https://www.lahaus.com/p/apartamento-en-venta-sector-belen-nogal-cod-19038/medellin,350,4,"    Los Almendros, Medellín, Antioquia, Colombia  "
59,3,https://www.lahaus.com/p/apartamento-en-plaza-de-los-colores-con-3-habitaciones-59mt2/medellin,250,3,"    Los Colores, Medellín, Antioquia, Colombia  "
120,3,https://www.lahaus.com/p/venta-apartamento-en-conquistadores-con-3-alcobas-y-3-closet/medellin,480,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
74,3,https://www.lahaus.com/p/apartamento-en-venta-en-la-loma-de-los-bernal-103787/medellin,290,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
100,4,https://www.lahaus.com/p/apartamento-en-florida-nueva-medellin-97448/medellin,280,4,"    Florida Nueva, Medellín, Antioquia, Colombia  "
145,4,https://www.lahaus.com/p/apartamento-en-laureles-laureles-145mt-cuatro-alcobas-balcon/medellin,500,4,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
104,3,https://www.lahaus.com/p/apartamento-en-venta-calasanz-106529/medellin,480,3,"    Calasanz, Medellín, Antioquia, Colombia  "
101,3,https://www.lahaus.com/p/apartamento-en-las-acacias-laureles-100mt-tres-alcobas/medellin,390,3,"    Las Acacias, Medellín, Antioquia, Colombia  "
106,3,https://www.lahaus.com/p/centro-ayacucho/medellin,350,3,"    Boston, Medellín, Antioquia, Colombia  "
67,3,https://www.lahaus.com/p/apartamento-en-venta-calasanz-101583/medellin,255,3,"    Calasanz, Medellín, Antioquia, Colombia  "
143,3,https://www.lahaus.com/p/se-vende-apartamento-en-conquistadores-101782/medellin,390,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
71,3,https://www.lahaus.com/p/apartamento-en-pilarica-robledo-tres-alcobas-73148/medellin,290,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
100,4,https://www.lahaus.com/p/venta-apartamento-en-el-centro-34906/medellin,250,4,"    La Candelaria, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-en-venta-en-cristo-rey-medellin-100588/medellin,230,3,"    Cristo Rey, Medellín, Antioquia, Colombia  "
140,3,https://www.lahaus.com/p/palmar-del-tesoro/medellin,486,3,"    Los Balsos, Medellín, Antioquia, Colombia  "
115,3,https://www.lahaus.com/p/apartamento-en-la-palma-belen-tres-alcobas-66664/medellin,380,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
158,3,https://www.lahaus.com/p/apartamento-en-el-campestre-poblado-158mt-tres-alcobas-balcon/medellin,480,3,"    El Campestre, Medellín, Antioquia, Colombia  "
87,3,https://www.lahaus.com/p/apartamento-en-la-mota-medellin-tres-alcobas-62440/medellin,380,3,"    Mota, Medellín, Antioquia, Colombia  "
240,5,https://www.lahaus.com/p/apartamento-para-la-venta-en-medellin-simon-bolivar-cod-6362/medellin,360,5,"    La Floresta, Medellín, Antioquia, Colombia  "
112,3,https://www.lahaus.com/p/apartamento-en-san-joaquin-laureles-112mt-tres-alcobas/medellin,320,3,"    San Joaquín, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/se-vende-apartamento-en-calasanz-medellin-99282/medellin,300,3,"    Calasanz, Medellín, Antioquia, Colombia  "
95,3,https://www.lahaus.com/p/apartamento-en-rosales-belen-95mt-tres-alcobas/medellin,350,3,"    Rosales, Medellín, Antioquia, Colombia  "
83,3,https://www.lahaus.com/p/venta-apartamento-pilarica-medellin-103804/medellin,350,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
199,5,https://www.lahaus.com/p/apartamento-en-venta-laureles-medellin-96609/medellin,450,5,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
122,3,https://www.lahaus.com/p/se-vende-apartamento-en-santa-monica-medellin/medellin,300,3,"    Santa Mónica, Medellín, Antioquia, Colombia  "
67,3,https://www.lahaus.com/p/apartamento-en-santa-lucia-la-america-67mt-tres-alcobas/medellin,235,3,"    Santa Lucía, Medellín, Antioquia, Colombia  "
130,3,https://www.lahaus.com/p/apartamento-en-los-colores-estadio-tres-alcobas-69308/medellin,400,3,"    Los Colores, Medellín, Antioquia, Colombia  "
63,3,https://www.lahaus.com/p/apartamento-en-san-german-robledo-cuenta-con-tres-habitaciones-67213/medellin,315,3,"    San Germán, Medellín, Antioquia, Colombia  "
142,3,https://www.lahaus.com/p/el-molino-2-44837/medellin,430,3,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
86,4,https://www.lahaus.com/p/venta-de-apartamento-en-loma-de-los-bernal-93789/medellin,300,4,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
169,4,https://www.lahaus.com/p/apartamento-paraventa-codigo-10678/medellin,480,4,"    Santa María de los Ángeles, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/apartamento-en-venta-en-belen-fatima-97331/medellin,275,3,"    Fátima, Medellín, Antioquia, Colombia  "
88,3,https://www.lahaus.com/p/apartamento-en-venta-sector-la-castellana-medellin-cod-19668/medellin,385,3,"    La Castellana, Medellín, Antioquia, Colombia  "
70,3,https://www.lahaus.com/p/venta-apartamento-en-el-centro-34882/medellin,200,3,"    Bomboná, Medellín, Antioquia, Colombia  "
270,3,https://www.lahaus.com/p/apartamento-duplex-para-la-venta-en-el-poblado-loma-de-los-parra-cod-7875/medellin,490,3,"    Campo Amor, Medellín, Antioquia, Colombia  "
105,3,https://www.lahaus.com/p/apartamento-en-conquistadores-laureles-105mt-tres-alcobas-balcon-70844/medellin,445,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
83,3,https://www.lahaus.com/p/apartamento-en-venta-en-medellin-belen/medellin,340,3,"    Rosales, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/apartamento-en-venta-en-la-mota/medellin,250,3,"    Mota, Medellín, Antioquia, Colombia  "
184,3,https://www.lahaus.com/p/apartamento-en-rosales-belen-184mt-tres-alcobas-balcon/medellin,425,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
142,4,https://www.lahaus.com/p/apartamento-en-el-poblado-castropol-con-4-habitaciones-142-mt2/medellin,498,4,"    Castropol, Medellín, Antioquia, Colombia  "
127,3,https://www.lahaus.com/p/go-simon-bolivar/medellin,430,3,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
105,3,https://www.lahaus.com/p/apartamento-en-conquistadores-laureles-105mt-tres-alcobas-balcon/medellin,445,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
126,3,https://www.lahaus.com/p/apartamento-de-126m2-en-rodeo-alto-belen-con-tres-habitaciones/medellin,460,3,"    Rodeo Alto, Medellín, Antioquia, Colombia  "
69,3,https://www.lahaus.com/p/apartamento-en-santa-monica-la-america-69mt-tres-alcobas-balcon/medellin,210,3,"    Santa Mónica, Medellín, Antioquia, Colombia  "
147,3,https://www.lahaus.com/p/apartamento-en-san-lucas-medellin-con-muy-buena-ubicacion/medellin,460,3,"    San Lucas, Medellín, Antioquia, Colombia  "
138,3,https://www.lahaus.com/p/apartamento-en-suramericana-medellin-tres-alcobas/medellin,398,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
96,3,https://www.lahaus.com/p/venta-apartamento-colores-medellin-96716/medellin,400,3,"    Cuarta Brigada, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/apartamento-en-los-naranjaos-poblado-110mt-tres-alcobas-dos-balcones/medellin,460,3,"    Los Balsos, Medellín, Antioquia, Colombia  "
89,3,https://www.lahaus.com/p/se-vende-apartamento-en-belen-aliadas/medellin,214,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
198,4,https://www.lahaus.com/p/casa-unifamiliar-en-sector-santa-fe-medellin-4-habitaciones/medellin,400,4,"    Zoológico, Medellín, Antioquia, Colombia  "
78,3,https://www.lahaus.com/p/apartamento-en-rosales-belen-tres-alcobas-81970/medellin,310,3,"    Rosales, Medellín, Antioquia, Colombia  "
81,3,https://www.lahaus.com/p/apartamento-de-81m2-en-miravalle-medellin-con-tres-alcobas/medellin,280,3,"    La Villa, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/los-urales/medellin,365,3,"    Alejandría, Medellín, Antioquia, Colombia  "
56,3,https://www.lahaus.com/p/camino-del-parque-106948/medellin,255,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/se-vende-apartamento-en-belen-fatima-98013/medellin,285,3,"    Fátima, Medellín, Antioquia, Colombia  "
170,3,https://www.lahaus.com/p/apartamento-para-la-venta-en-medellin-la-floresta-cod-8560/medellin,450,3,"    Barrio La América, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/venta-de-apartamento-en-calasanz-93816/medellin,330,3,"    Calasanz, Medellín, Antioquia, Colombia  "
103,3,https://www.lahaus.com/p/apartamento-en-estadio-florida-nueva-con-3-habitaciones-103-mt2/medellin,435,3,"    Florida Nueva, Medellín, Antioquia, Colombia  "
134,3,https://www.lahaus.com/p/vegas-de-zuniga/medellin,460,3,"    Santa María de los Ángeles, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/apartamento-en-venta-santa-monica-101340/medellin,280,3,"    Santa Mónica, Medellín, Antioquia, Colombia  "
88,3,https://www.lahaus.com/p/apartamento-en-venta-loma-de-los-bernal-97734/medellin,415,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
55,3,https://www.lahaus.com/p/se-vende-apartamento-en-calasanz-103828/medellin,230,3,"    Calasanz, Medellín, Antioquia, Colombia  "
158,3,https://www.lahaus.com/p/apartamento-en-san-lucas-poblado-158mt-tres-alcobas-balcon/medellin,500,3,"    San Lucas, Medellín, Antioquia, Colombia  "
96,3,https://www.lahaus.com/p/apartamento-en-belen-centro-belen-tres-alcobas-89902/medellin,310,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
99,3,https://www.lahaus.com/p/apartamento-en-venta-en-medellin-belen-malibu-con-3-habitaciones/medellin,480,3,"    Rosales, Medellín, Antioquia, Colombia  "
96,3,https://www.lahaus.com/p/apartamento-en-venta-belen-101486/medellin,337,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
94,3,https://www.lahaus.com/p/apartamento-en-el-poblado-con-3-alcobas/medellin,460,3,"    El Tesoro, Medellín, Antioquia, Colombia  "
76,3,https://www.lahaus.com/p/riachuelos-107648/medellin,355,3,"    Barrio Buenos Aires, Medellín, Antioquia, Colombia  "
55,3,https://www.lahaus.com/p/apartamento-en-calasanz-la-amarica-3-habitaciones-55m2/medellin,245,3,"    Calasanz, Medellín, Antioquia, Colombia  "
62,3,https://www.lahaus.com/p/venta-apartamento-en-los-colores-34916/medellin,255,3,"    Los Colores, Medellín, Antioquia, Colombia  "
73,3,https://www.lahaus.com/p/apartamento-en-venta-calasanz-101394/medellin,210,3,"    Calasanz, Medellín, Antioquia, Colombia  "
69,3,https://www.lahaus.com/p/apartamento-en-loma-de-los-bernal-belen-3-habitaciones-69m2/medellin,280,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
74,3,https://www.lahaus.com/p/apartamento-en-belen-universidad-de-medellin-con-3-habitaciones-74-mt2/medellin,310,3,"    Universidad Medellín, Medellín, Antioquia, Colombia  "
75,3,https://www.lahaus.com/p/apartamento-en-venta-sector-villa-flora-robledo-cod-19092/medellin,230,3,"    San Germán, Medellín, Antioquia, Colombia  "
82,3,https://www.lahaus.com/p/apartamento-en-calasanz-la-america-tres-alcobas-71726/medellin,310,3,"    Calasanz, Medellín, Antioquia, Colombia  "
100,4,https://www.lahaus.com/p/apartamento-en-granada-belen-cuatro-alcobas-68673/medellin,300,4,"    Belén Centro, Medellín, Antioquia, Colombia  "
141,4,https://www.lahaus.com/p/apartamento-en-laureles-medellin-26518/medellin,480,4,"    Bolivariana, Medellín, Antioquia, Colombia  "
57,3,https://www.lahaus.com/p/apartamento-en-santa-monica/medellin,210,3,"    Santa Mónica, Medellín, Antioquia, Colombia  "
74,3,https://www.lahaus.com/p/apartamento-en-venta-calasanz-medellin-102097/medellin,280,3,"    Calasanz, Medellín, Antioquia, Colombia  "
77,3,https://www.lahaus.com/p/apartamento-en-belen-loma-de-los-bernal-con-3-habitaciones-77-mt2/medellin,280,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
87,3,https://www.lahaus.com/p/apartamento-en-venta-florida-nueva-medellin-103995/medellin,380,3,"    Florida Nueva, Medellín, Antioquia, Colombia  "
69,3,https://www.lahaus.com/p/apartamento-en-venta-sector-la-floresta-cod-16782-109145/medellin,240,3,"    La Castellana, Medellín, Antioquia, Colombia  "
72,3,https://www.lahaus.com/p/apartamento-en-venta-rodeo-alto-109216/medellin,240,3,"    Rodeo Alto, Medellín, Antioquia, Colombia  "
74,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-3661/medellin,200,3,"    Bolivariana, Medellín, Antioquia, Colombia  "
120,3,https://www.lahaus.com/p/apartamento-en-laureles-barrio-laureles-con-3-habitaciones-120-mt2/medellin,460,3,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
128,3,https://www.lahaus.com/p/apartamento-en-venta-laureles-medellin-27133/medellin,400,3,"    Bolivariana, Medellín, Antioquia, Colombia  "
100,4,https://www.lahaus.com/p/apartamento-en-san-german-robledo-100mt-cuatro-alcobas/medellin,240,4,"    San Germán, Medellín, Antioquia, Colombia  "
74,3,https://www.lahaus.com/p/venta-de-apartamento-belen-3-alcobas-2-banos/medellin,230,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
112,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-1537/medellin,275,3,"    Rosales, Medellín, Antioquia, Colombia  "
68,3,https://www.lahaus.com/p/apartamento-en-venta-sector-san-german-los-colores-cod-19381/medellin,340,3,"    San Germán, Medellín, Antioquia, Colombia  "
127,4,https://www.lahaus.com/p/venta-apartamento-colores-medellin-93745/medellin,390,4,"    Los Colores, Medellín, Antioquia, Colombia  "
95,3,https://www.lahaus.com/p/apartamento-en-venta-en-almeria/medellin,320,3,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
75,3,https://www.lahaus.com/p/apartamento-en-la-america-comuna-13-con-3-habitaciones-75-mt2/medellin,230,3,"    Comuna 13, Medellín, Antioquia, Colombia  "
116,4,https://www.lahaus.com/p/apartamento-medellin-conquistadores/medellin,450,4,"    Conquistadores, Medellín, Antioquia, Colombia  "
144,3,https://www.lahaus.com/p/olivares-uno-8943/medellin,450,3,"    Las Acacias, Medellín, Antioquia, Colombia  "
67,3,https://www.lahaus.com/p/mirador-de-arboleda-60555/medellin,248,3,"    Rodeo Alto, Medellín, Antioquia, Colombia  "
67,3,https://www.lahaus.com/p/venta-apartamento-en-robledo-34830/medellin,295,3,"    Aures, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/venta-apartamento-belen-medellin/medellin,460,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/apartamento-en-castropol-poblado-tres-alcobas-81663/medellin,395,3,"    Castropol, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-sector-iglesia-calasanz-90-mts-3-habitaciones/medellin,320,3,"    Calasanz, Medellín, Antioquia, Colombia  "
225,5,https://www.lahaus.com/p/apartamento-en-la-castellana-laureles-5-habitaciones-225m2/medellin,460,5,"    La Castellana, Medellín, Antioquia, Colombia  "
105,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-147792/medellin,380,3,"    Santa María de los Ángeles, Medellín, Antioquia, Colombia  "
112,3,https://www.lahaus.com/p/apartamento-en-venta-en-medellin-belen-loma-los-bernal-cobn-3-alcobas/medellin,410,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
