area,bath_rooms,link,price,rooms,zone
112,4,https://www.lahaus.com/p/vendo-apartamento-sector-la-nina-maria-envigado/envigado,430,3,"    Mesa, Envigado, Antioquia, Colombia  "
98,2,https://www.lahaus.com/p/apartamento-en-envigado-envigado-17619/envigado,425,3,"    Loma de Cumbres, Envigado, Antioquia, Colombia  "
72,1,https://www.lahaus.com/p/apartamento-en-el-trianon-envigado-72mt-tres-alcobas-balcon/envigado,210,3,"    El Trianón, Envigado, Antioquia, Colombia  "
86,2,https://www.lahaus.com/p/apartamento-en-venta-cumbres-envigado/envigado,360,3,"    Loma de Cumbres, Envigado, Antioquia, Colombia  "
69,2,https://www.lahaus.com/p/apartamento-en-la-colmena-envigado-tres-alcobas/envigado,285,3,"    La Magnolia, Envigado, Antioquia, Colombia  "
134,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-17498/envigado,408,4,"    Camino Verde, Envigado, Antioquia, Colombia  "
85,2,https://www.lahaus.com/p/apartamento-en-venta-en-guanteros-envigado/envigado,280,3,"    Mesa, Envigado, Antioquia, Colombia  "
93,2,https://www.lahaus.com/p/apartamento-en-camino-verde-envigado-93mt-tres-alcobas-balcon/envigado,383,3,"    Camino Verde, Envigado, Antioquia, Colombia  "
112,2,https://www.lahaus.com/p/apartamento-en-camino-verde-112-mts-1-parqueadero/envigado,450,3,"    Camino Verde, Envigado, Antioquia, Colombia  "
95,2,https://www.lahaus.com/p/apartamento-paraventa-codigo-12318/envigado,380,3,"    Loma del Escobero, Envigado, Antioquia, Colombia  "
98,2,https://www.lahaus.com/p/apartamento-en-la-loma-de-las-brujas-envigado-cuenta-con-tres-habitaciones-69238/envigado,490,3,"    Mesa, Envigado, Antioquia, Colombia  "
105,2,https://www.lahaus.com/p/apartamento-sector-el-portal/envigado,410,3,"    El Portal, Envigado, Antioquia, Colombia  "
63,2,https://www.lahaus.com/p/apartamento-en-la-cuenca-envigado-63mt-tres-alcobas-balcon/envigado,240,3,"    La Cuenca, Envigado, Antioquia, Colombia  "
